Canonical_SMILES,AMES,BBB,Bioavailability,Caco2,Clearance_H.,Clearance_M.,CYP2C9_Sub.,CYP2C9_In.,CYP2D6_Sub.,CYP2D6_In.,CYP3A4_Sub.,CYP3A4_In.,DILI,Half_Life,hERG,HIA_Hou,LD50_Zhu,Lipophilicity,Pgp,PPBR,Solubility,VDss
CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,0.174687116,0.313033633,0.632809702,-6.325843077,33.05979626,42.84790812,0.245963197,0.149512911,0.181534387,0.085803439,0.545437006,0.628744492,0.680144968,11.54971511,0.508060533,0.756075687,2.884775502,1.462778224,0.39208364,74.59350698,-2.328970203,4.168739418
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,0.365204965,0.708481731,0.697236172,-5.156778625,39.97928978,72.15401421,0.215431599,0.150440924,0.166522138,0.106177581,0.585647541,0.586040357,0.785757241,25.97460089,0.811517921,0.213876602,3.064786355,2.831827147,0.937564626,88.63995612,-4.93895215,4.990749286
O.O.O.O.[Al+3].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-].[Si+4].[Si+4].[Si+4].[Si+4],0.202635797,0.856349486,0.812074593,-5.315314509,20.86707298,14.7594661,0.204520256,0.102196396,0.181398295,0.074103314,0.460312597,0.10004193,0.360956773,18.32414199,0.205805313,0.845917108,2.29978315,1.101566228,0.08108773,66.38012397,-3.499813707,3.135907305
OC[C@H]1O[C@H]([S][Au])[C@H](O)[C@@H](O)[C@@H]1O,0.229074876,0.86042656,0.823799517,-5.22912611,23.81102815,24.19887859,0.216677523,0.082332092,0.293317149,0.06896588,0.460154245,0.084647928,0.236770049,14.51617338,0.230270667,0.959369028,2.226229195,2.004180279,0.111708786,81.51512774,-1.345410067,1.223911858
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,0.233029038,0.912261964,0.776805258,-5.042978389,39.13363775,49.71136647,0.205309157,0.820631863,0.17941581,0.155656339,0.626873644,0.764953811,0.559625301,14.73555544,0.841069828,0.968254125,2.573511064,2.963652547,0.94167397,95.03033476,-5.274310145,8.092731057
COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.323427406,0.819545818,0.835805209,-5.305386485,32.61842517,39.56015548,0.206521039,0.35706566,0.189198818,0.217776309,0.601274769,0.775796058,0.869290769,7.634307918,0.826092838,0.966783814,2.545827013,3.10216916,0.931499343,96.57684368,-3.226879905,4.479431714
Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,0.692075684,0.810945039,0.817279183,-5.241406374,39.13997266,53.28941276,0.233267664,0.599116854,0.218089363,0.107781765,0.659126648,0.720883428,0.845739147,17.50984729,0.74638582,0.963860675,2.9624159,2.749555797,0.91135755,91.97233757,-3.100601155,4.029103503
O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,0.523924501,0.675614753,0.739969094,-5.236502148,42.71089999,47.26343993,0.214653945,0.561955954,0.251705817,0.133643436,0.518781902,0.332732238,0.842106182,25.8000527,0.747550699,0.958531003,3.025486682,1.855694435,0.851966838,92.1368997,-4.610911044,8.007316886
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.411903178,0.740755,0.838488002,-4.992008266,31.03812623,20.81934553,0.225594334,0.11299486,0.189912027,0.070385525,0.544929962,0.096757446,0.51292612,17.53928547,0.300116546,0.957729551,2.391791803,1.743688833,0.103751317,85.02421797,-0.974410848,1.75861448
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,0.403182403,0.773891253,0.825006795,-5.220304531,42.88694308,58.24386002,0.261261607,0.826491957,0.166405544,0.102754183,0.575981104,0.701396121,0.844978483,10.17946779,0.629060988,0.960749332,2.584798988,3.152189762,0.930562967,96.13644797,-5.256169592,2.67933798
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0.177111035,0.416681955,0.802337591,-5.134894357,33.20985113,69.6034377,0.190494478,0.384024046,0.163590135,0.072607443,0.597751063,0.611858103,0.739864772,15.75747878,0.29223323,0.936310997,2.64119167,2.635513753,0.810857007,90.49638239,-3.035487667,1.763712595
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,0.191891211,0.204968616,0.480851613,-6.183848762,46.15834354,52.92175995,0.251301096,0.193268522,0.169106328,0.086131911,0.554405501,0.414330678,0.755679725,12.1180248,0.54832652,0.536020384,2.982415547,0.483102806,0.353296042,75.97936251,-3.03326752,3.082234034
COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,0.555602225,0.782630507,0.769175031,-4.982915615,41.96290927,53.64670593,0.233580221,0.76743578,0.194571297,0.109176751,0.624203379,0.597848071,0.826342359,17.23510498,0.773968409,0.957368027,2.673799886,2.997316261,0.893712921,93.78072435,-4.024224093,3.451212794
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,0.389382157,0.589262712,0.853953287,-5.320904159,19.83048517,10.51466952,0.213647123,0.261168761,0.146307464,0.078637905,0.391354945,0.111394116,0.71368213,6.908350794,0.527340317,0.963163286,2.341407764,1.424064453,0.211491896,97.41768442,-3.268123322,2.262168941
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0.560859389,0.862383846,0.827005947,-5.1592163,26.00431791,47.3946132,0.233165816,0.468295345,0.203261713,0.096595744,0.5774184,0.621441358,0.824388301,13.69620849,0.71943643,0.962483243,2.721326188,2.577998595,0.741860649,93.24590041,-2.495675801,3.062428369
O=S(=O)([O-])[O-].[Ba+2],0.249865848,0.939341442,0.836882919,-4.645010691,18.37425431,35.27337326,0.207648152,0.088354125,0.149904063,0.063417915,0.374737999,0.089756233,0.619893957,18.80485207,0.203820432,0.966613382,2.25953092,2.26299373,0.070375048,86.14933137,-0.932684573,0.885062158
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,0.742259204,0.850186151,0.830586598,-5.324211858,29.32825566,35.87511414,0.213554612,0.57737448,0.18859844,0.213320198,0.535383372,0.732157186,0.86407323,11.19353082,0.650754589,0.967388731,2.749702746,3.160077558,0.921966792,98.42812853,-4.236152322,3.769188522
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,0.301892769,0.868542577,0.85401916,-4.91398996,40.17084068,23.55610096,0.251129408,0.544603529,0.212586356,0.080865275,0.562040662,0.5946096,0.448240594,31.51704926,0.450892726,0.967959549,3.697379347,2.798347829,0.833758062,94.69335296,-3.813493011,2.711616315
CCCCC(CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OCC(CC)CCCC)cc3O)n2)c(O)c1,0.222714005,0.814432444,0.811728381,-5.064512537,27.37879805,19.48762434,0.21815543,0.628301467,0.172211109,0.121116673,0.562449346,0.714899579,0.599173661,24.91664063,0.748351585,0.963855415,2.452002108,3.27416259,0.945448896,97.21967493,-6.369053668,4.421925426
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,0.074482237,0.742957554,0.867303286,-5.105578125,14.99345626,3.999341254,0.205829372,0.244128848,0.141960216,0.068179166,0.535725482,0.128259101,0.116657364,7.953068679,0.31048991,0.966446148,2.203477763,1.556496947,0.234767909,90.16475342,-3.416486637,2.366043058
COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.381791881,0.929098915,0.779913057,-4.967522865,35.83722184,50.33163065,0.200496002,0.465258988,0.344560775,0.452337559,0.724095532,0.499741479,0.301488805,21.01000165,0.603591474,0.96971578,2.958658894,2.786144539,0.845656728,91.64030243,-3.618356101,3.264809016
CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.374689453,0.867798562,0.852512999,-4.972748735,21.4044513,31.79339643,0.22885408,0.810241645,0.200293861,0.136459147,0.524810962,0.421766021,0.841827598,9.452957923,0.313442932,0.962113688,2.619192671,3.353359483,0.898711607,99.1192655,-4.67389935,4.980678979
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,0.162297867,0.872577957,0.871530942,-5.128751277,26.82956625,9.493001341,0.192364609,0.226012266,0.217726335,0.551679628,0.575032137,0.145786844,0.139613609,9.875738947,0.867122564,0.968559916,2.414277457,1.710455321,0.818221991,96.18312467,-3.379924558,1.383687148
N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,0.655528036,0.844382784,0.800262443,-5.223309485,37.82668765,38.91288927,0.241907453,0.831791752,0.203325017,0.244784857,0.545648658,0.80378391,0.850464487,16.42200835,0.729651613,0.956945915,3.585930391,2.652395733,0.928987432,95.82533682,-4.488283215,5.266743883
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.626422996,0.603404528,0.857863074,-5.022795076,28.72834786,17.91696053,0.199977217,0.41661572,0.150584697,0.109202011,0.539557712,0.450465207,0.879938087,3.251211279,0.60602176,0.967674794,2.647592052,0.787854263,0.741018684,87.35247737,-3.244050028,2.658332643
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,0.152894343,0.886980408,0.795132973,-5.107416846,33.39368243,37.34017472,0.175287023,0.118985735,0.140457198,0.069007111,0.684831761,0.558101871,0.344615517,13.45452511,0.574390002,0.960386861,3.851300899,2.480210616,0.397709643,90.08860349,-2.834933942,3.234246006
C/N=C(\NC)NCc1ccccc1,0.260180417,0.93012538,0.845129549,-4.651222982,18.44637643,23.6230117,0.185262715,0.133596056,0.206846419,0.49917241,0.419278954,0.207719059,0.187147371,8.984217498,0.248478158,0.969087599,2.282714743,2.706571795,0.111205709,94.32590918,-1.472554338,2.581242169
O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,0.211671542,0.889000987,0.872293406,-5.517124682,40.19233719,22.53015012,0.194331997,0.163997529,0.159690834,0.070749775,0.426782834,0.152497565,0.620725071,9.871746309,0.23342446,0.965191312,2.313723715,1.0159715,0.135148346,92.41262735,-1.973153571,1.696484157
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.416767002,0.882838591,0.844428494,-5.417729168,32.94684686,31.76818366,0.233279316,0.568985681,0.19303627,0.277242558,0.552014874,0.679361941,0.855438426,39.69400557,0.622587541,0.964829907,2.662031717,3.008070026,0.905035594,96.71232869,-4.072788209,4.561325455
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.080774577,0.706387545,0.722948816,-5.218693838,26.01120163,20.61286367,0.176672877,0.128679505,0.151211539,0.076651813,0.674441343,0.16950469,0.36670726,11.90784255,0.37164356,0.966426848,2.271487467,1.921777038,0.661987271,90.37666342,-5.420967919,2.842271458
CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC,0.636461802,0.855139983,0.787725073,-4.994282744,24.65590077,33.66500312,0.171417327,0.164149125,0.206884809,0.099536544,0.428971644,0.12143573,0.430407824,8.536245021,0.307394967,0.963718198,2.282380358,2.126223377,0.112982878,91.6590242,-1.669238877,2.620745701
O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,0.404215663,0.818868474,0.798383789,-5.000719356,25.8866894,41.04434455,0.262596554,0.453400226,0.175311091,0.089482364,0.566749555,0.43483751,0.659118274,19.3845925,0.741911152,0.958932664,2.566864739,2.47940976,0.714251033,87.68929429,-3.176604121,2.28045867
N=C(N)NC(=N)N,0.470503142,0.891625837,0.869488501,-5.532383264,19.69194286,19.11220225,0.186272604,0.083699507,0.238672908,0.078119842,0.359567227,0.090668524,0.160763996,11.60898569,0.166534975,0.966287958,2.188045314,1.746716092,0.07908917,88.58787811,-0.081424773,2.56378874
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0.507398839,0.714558424,0.803349981,-5.301914238,22.99269652,24.26576099,0.213811128,0.364659284,0.268007873,0.737901886,0.629552962,0.333971209,0.55002322,16.44052179,0.831429819,0.965509509,2.800147042,1.959587585,0.926993993,94.93216121,-3.711208483,2.045845735
CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,0.187023644,0.78581626,0.789227842,-5.145227166,26.26933772,24.19823541,0.207364539,0.546067687,0.175615845,0.16505557,0.594214768,0.458781745,0.122871641,16.15875785,0.459649125,0.962851581,2.455189703,2.746672289,0.851623696,94.64601593,-3.14256141,2.504037801
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0.815558149,0.845738233,0.856765213,-5.021374635,19.44478023,19.89840692,0.214398551,0.699948557,0.178771205,0.18903992,0.581424071,0.559619895,0.884139239,19.28415768,0.772359811,0.966444088,3.781304461,2.698262629,0.873852306,93.69312047,-2.917295535,5.55619736
O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Bi+3].[K+].[K+].[K+].[K+].[K+],0.233007737,0.809042564,0.765289211,-5.292178851,19.67710166,9.984416975,0.196725221,0.109460307,0.154084182,0.066324276,0.535388714,0.102082894,0.355344505,35.24927627,0.207974015,0.822901387,2.378206147,0.59755124,0.104667266,67.9821426,-1.789866109,0.247205103
O=C(O)c1cc(O)c2c(c1)[O][Bi]([OH])[O]2,0.275606785,0.700516436,0.803443899,-4.979765062,18.31069983,17.11931295,0.199008122,0.155492144,0.151275301,0.087050959,0.4625183,0.102750727,0.812839819,22.38088349,0.218747039,0.966433522,2.341880999,1.267488859,0.126212251,89.04168272,-2.062502038,1.203515318
O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.563859047,0.772080332,0.797634531,-5.49497668,25.94325418,19.1017952,0.20084379,0.154442035,0.192799701,0.069622392,0.539898681,0.113202716,0.505524571,17.72570747,0.188733488,0.775189086,2.344568986,1.809069496,0.11399497,79.42812158,-3.835135798,1.344521333
O=C1[O][Bi]([OH])[O]c2ccccc21,0.2650481,0.916158766,0.838988389,-4.719505618,23.38596789,25.93535041,0.206843153,0.162425041,0.219751432,0.091732624,0.490154045,0.107699559,0.748921595,26.50035623,0.251031321,0.967340658,2.432939622,2.820729497,0.172815774,87.66085049,-2.549445595,1.458895469
O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,0.268900651,0.90659668,0.849847794,-4.991685149,26.41780734,34.21247067,0.202726604,0.631232852,0.155902324,0.098514311,0.540177374,0.491756526,0.702052547,8.233259498,0.368689808,0.969415221,2.467833172,2.999522915,0.837447738,98.01662991,-3.595167635,3.920344188
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,0.11824958,0.171761873,0.397261609,-6.607463334,63.64868019,20.31539066,0.265700921,0.120612663,0.207921697,0.109273595,0.562879766,0.132033617,0.619380763,32.85910933,0.720956609,0.143872972,2.919244188,-0.116675057,0.238217318,63.12186219,-2.405106319,3.487800909
Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,0.399968224,0.241990663,0.499557842,-6.331233644,54.70726797,36.78900484,0.21359548,0.143306814,0.183132333,0.119835144,0.576985312,0.215297552,0.824872644,22.65927134,0.691451555,0.347074041,3.027557975,0.887131295,0.22714511,66.43660103,-2.125863107,7.554095782
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0.244272945,0.844761314,0.711715111,-5.254060143,23.47455875,39.26282407,0.190614589,0.209618003,0.195588673,0.080913398,0.643836849,0.616173799,0.505390077,13.10660771,0.362247945,0.963510235,2.661441575,2.494624847,0.487244928,92.01580853,-3.033972803,2.83557134
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,0.254754042,0.521497745,0.809084307,-5.570992841,20.51085305,31.9828668,0.197960996,0.254359351,0.21765422,0.084518763,0.599508866,0.72121545,0.834315147,12.03536883,0.515920266,0.962158695,2.489957072,2.295272282,0.582609429,93.27743646,-1.588372829,1.455005551
O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,0.525643257,0.938287069,0.856978714,-4.944207579,23.98402673,19.02358027,0.208381527,0.711655283,0.193920572,0.123173959,0.541404473,0.32954058,0.841864379,10.8799347,0.415014469,0.966121658,2.374407157,3.335389588,0.814319356,98.55587466,-4.444322442,2.678014681
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.088317926,0.837518433,0.821470468,-4.805579024,41.57643384,23.91184423,0.192692879,0.213344797,0.237596689,0.081212449,0.668885196,0.175937969,0.324649306,14.17798992,0.521502419,0.967665074,2.264166893,2.992840207,0.654477658,94.51743406,-4.051431441,4.087867629
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0.680706533,0.923799629,0.771261701,-5.111439713,32.42016879,35.51454258,0.20730326,0.265070922,0.487881676,0.462672223,0.570498155,0.772021475,0.821222758,12.2550315,0.83466281,0.965177076,2.709393349,3.383073652,0.914996734,96.62301038,-4.297840391,2.873551895
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,0.56056538,0.859987805,0.766570209,-5.266876902,22.8588111,46.78329701,0.236110518,0.221892438,0.304385516,0.259643076,0.545509678,0.607386921,0.84894502,23.16798832,0.825600374,0.951039582,2.743506483,2.975479134,0.901690842,93.86669473,-3.675445674,9.318171354
CCOc1ccc(Nc2ccc(/C(=C3C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C/3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Na+],0.313975352,0.534795157,0.735441123,-5.230157742,34.97202519,50.8886281,0.26465301,0.351426569,0.218743432,0.228770997,0.472966521,0.247093078,0.846503548,46.66125817,0.78434788,0.951875858,2.494237233,2.198235735,0.910113094,90.41919126,-4.189279292,5.450799908
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,0.253844062,0.852415546,0.814401712,-5.161246277,36.21332809,29.46112547,0.189908547,0.413091486,0.157668198,0.177972946,0.481339059,0.645925076,0.70946699,11.18772432,0.555324487,0.94571911,3.137823859,2.902589334,0.769440761,94.59337993,-3.94173776,4.728293733
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,0.19628219,0.945607443,0.857637324,-4.643645251,20.35251917,17.69184104,0.177826724,0.124743075,0.152131209,0.072043518,0.565100217,0.155698983,0.180753121,11.86133906,0.479897959,0.969125532,2.181662793,2.481707121,0.096134011,93.88251992,-1.303271406,1.786428379
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,0.401863742,0.891255518,0.831822498,-5.035399675,34.58196522,19.36295284,0.214662384,0.173714284,0.170760773,0.074315546,0.446587182,0.21458757,0.867183327,10.56498996,0.282818682,0.95573138,2.407960972,2.297515242,0.165379895,92.81654399,-1.704493813,3.802683397
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.544138846,0.904294693,0.861579801,-4.535399999,29.11579856,13.33196129,0.223313525,0.163258873,0.186808038,0.069952058,0.603837918,0.276789896,0.61099769,6.374769637,0.667260585,0.968541302,2.632386364,2.562672393,0.161184161,96.24438955,-2.074098834,3.531032539
CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1,0.197943115,0.890332612,0.846611409,-4.966840381,16.33029907,13.65989669,0.235749975,0.716047079,0.141526739,0.089294947,0.449519972,0.201400338,0.377497999,8.747230145,0.350465733,0.967071901,2.337604424,1.70289779,0.603685543,98.21908541,-3.533251639,3.277384256
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.245749946,0.229391426,0.506844389,-6.257850753,47.3981558,60.49218852,0.230826367,0.281460321,0.21675477,0.12016016,0.582533758,0.823961897,0.819674056,20.45555914,0.708606966,0.761751175,3.053780226,2.336571841,0.627209171,80.72765319,-3.422202304,4.472403693
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0.507398215,0.925066074,0.840858584,-4.84663487,30.52663825,31.3112313,0.229816699,0.361011364,0.191897221,0.882136878,0.590952187,0.277570152,0.238233324,21.83892111,0.852275926,0.967952023,2.385899556,3.477315049,0.87506861,99.18086459,-5.063173559,8.785846141
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0.256131922,0.885568122,0.859366864,-5.088238509,23.00242381,24.23231206,0.179571181,0.854678566,0.147241993,0.906960226,0.495045701,0.879892577,0.792065276,6.170805666,0.802934146,0.965835509,2.371212778,3.380190595,0.900893562,97.84583691,-5.298400095,4.671859845
CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.320867853,0.797837274,0.617244402,-4.973985528,20.58555496,40.45944217,0.194236935,0.102462232,0.214199042,0.173325642,0.618606856,0.228131505,0.139286349,15.68373675,0.724141098,0.458577958,2.499184042,1.909709595,0.769644026,91.42498249,-3.024532406,4.363723124
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0.295304484,0.537101137,0.717459866,-5.257335601,53.10678501,74.45817893,0.182387155,0.370944621,0.145608649,0.070847111,0.680836819,0.699638946,0.853098371,19.33184492,0.544874199,0.94989364,2.827472452,3.001297682,0.826816906,94.3921012,-4.213260099,6.685825891
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.437824884,0.835633875,0.829043761,-4.971380554,34.31310054,42.76968426,0.25389732,0.414426374,0.163152348,0.085001888,0.591071601,0.469187484,0.651774832,17.22155866,0.650368298,0.965222728,2.722183865,2.410305058,0.764149032,90.0697068,-2.724470612,2.142152207
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,0.094441889,0.880108637,0.81643446,-4.965014387,25.32755648,28.56052088,0.194994237,0.205854772,0.160399149,0.086655739,0.548205974,0.272059595,0.330310617,187.8414733,0.673810689,0.967059445,2.841982284,2.691905527,0.811092751,94.2294833,-5.167412897,4.736796114
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.124418504,0.845890062,0.818633077,-4.963884327,32.68543185,30.95810947,0.186720249,0.24723874,0.168831217,0.089161379,0.630130185,0.247923796,0.230393838,23.14735514,0.384001668,0.967949287,3.083579135,3.151592132,0.805513107,93.93132527,-4.697331496,4.28408653
